,Unnamed: 0.1,Unnamed: 0,id_account,client_id,in_default,balance,housing,loan,contact,id_campaign,account_id,day,month,duration,campaign,pdays,previous,id_account.1,age,job,marital,education,monthly_income,id_outcome,campaign_id,poutcome,y,prediction,prob_0,prob_1,expected_revenue
5356,33897,33897,33898,4669093,no,96,no,no,cellular,33898,33898,30,apr,208,1,87,1,4669093,36,admin.,married,secondary,1734.401037114457,33898,33898,success,unknown,1,0.36,0.64,1110.0166637532525
5369,21861,21861,21862,3464491,no,182,no,no,cellular,21862,21862,20,aug,231,2,-1,0,3464491,31,services,married,secondary,1731.5725781645374,21862,21862,unknown,unknown,1,0.36,0.64,1108.206450025304
5432,40238,40238,40239,5070008,no,1444,no,no,cellular,40239,40239,12,jun,139,5,-1,0,5070008,26,self-employed,single,tertiary,1720.1320739041582,40239,40239,unknown,unknown,1,0.36,0.64,1100.8845272986614
5454,34069,34069,34070,3250948,no,197,no,no,cellular,34070,34070,30,apr,260,1,-1,0,3250948,36,technician,single,tertiary,1718.1643725975605,34070,34070,unknown,yes,1,0.36,0.64,1099.625198462439
5712,40128,40128,40129,7255639,no,1085,no,no,cellular,40129,40129,5,jun,199,1,86,7,7255639,35,admin.,divorced,secondary,1674.857998,40129,40129,success,unknown,1,0.36,0.64,1071.9091187451263
5763,13133,13133,13134,6899181,no,87,no,no,cellular,13134,13134,8,jul,114,1,-1,0,6899181,39,services,married,secondary,1666.5824912471944,13134,13134,unknown,unknown,1,0.36,0.64,1066.6127943982044
5844,31477,31477,31478,9864391,no,393,no,no,cellular,31478,31478,1,apr,165,2,-1,0,9864391,27,technician,single,tertiary,1654.5306889143535,31478,31478,unknown,unknown,1,0.36,0.64,1058.8996409051863
6086,16312,16312,16313,1161203,no,14054,no,no,cellular,16313,16313,23,jul,178,1,-1,0,1161203,26,technician,single,tertiary,1620.538590342707,16313,16313,unknown,unknown,1,0.36,0.64,1037.1446978193326
6137,44902,44902,44903,2045160,no,813,no,no,telephone,44903,44903,28,sep,237,2,-1,0,2045160,69,admin.,married,secondary,1614.0606049273388,44903,44903,unknown,unknown,1,0.36,0.64,1032.9987871534968
6166,10887,10887,10888,8701768,no,1653,no,no,unknown,10888,10888,17,jun,88,2,-1,0,8701768,53,blue-collar,married,secondary,1608.6471421809192,10888,10888,unknown,unknown,1,0.36,0.64,1029.5341709957884
6198,44305,44305,44306,9132609,no,255,no,no,cellular,44306,44306,27,jul,167,2,181,1,9132609,31,admin.,single,secondary,1603.561806388545,44306,44306,success,unknown,1,0.36,0.64,1026.2795560886689
6454,41280,41280,41281,5171727,no,3466,yes,no,cellular,41281,41281,25,aug,161,3,410,2,5171727,49,technician,married,secondary,1570.788661156989,41281,41281,success,unknown,1,0.36,0.64,1005.3047431404732
6485,41005,41005,41006,1207130,no,882,no,no,cellular,41006,41006,13,aug,135,1,113,5,1207130,34,admin.,married,tertiary,1567.5355853645044,41006,41006,success,unknown,1,0.36,0.64,1003.2227746332828
6487,40097,40097,40098,2368652,no,2918,no,yes,cellular,40098,40098,4,jun,246,1,196,2,2368652,34,services,married,secondary,1566.996338022473,40098,40098,success,unknown,1,0.36,0.64,1002.8776563343828
6595,38740,38740,38741,3859354,no,1777,yes,no,cellular,38741,38741,18,may,13,5,178,6,3859354,54,blue-collar,married,secondary,1553.410219694767,38741,38741,success,unknown,1,0.36,0.64,994.1825406046509
6716,1102,1102,1103,6719231,no,-212,yes,yes,unknown,1103,1103,7,may,103,4,-1,0,6719231,44,blue-collar,single,secondary,1535.5138508494206,1103,1103,unknown,unknown,1,0.36,0.64,982.7288645436292
6745,9162,9162,9163,9150139,no,10855,no,no,unknown,9163,9163,5,jun,57,2,-1,0,9150139,38,self-employed,married,unknown,1530.343015481383,9163,9163,unknown,unknown,1,0.36,0.64,979.4195299080852
6863,41411,41411,41412,4945783,no,995,no,no,cellular,41412,41412,3,sep,331,1,99,2,4945783,32,admin.,married,secondary,1517.272238579229,41412,41412,other,unknown,1,0.36,0.64,971.0542326907066
7174,40203,40203,40204,1551319,no,6574,no,no,cellular,40204,40204,8,jun,138,3,-1,0,1551319,49,admin.,married,tertiary,1483.6023531328094,40204,40204,unknown,unknown,1,0.36,0.64,949.505506004998
7420,7945,7945,7946,2342529,no,3782,yes,no,unknown,7946,7946,30,may,211,4,-1,0,2342529,54,blue-collar,married,secondary,1453.661420390225,7946,7946,unknown,unknown,1,0.36,0.64,930.343309
7464,42699,42699,42700,5462782,no,820,no,no,cellular,42700,42700,18,jan,262,1,91,1,5462782,47,blue-collar,married,secondary,1448.131379883355,42700,42700,success,unknown,1,0.36,0.64,926.8040831253472
7474,30421,30421,30422,2312129,no,182,no,no,cellular,30422,30422,5,feb,277,1,169,2,2312129,32,services,married,secondary,1447.1789591015508,30422,30422,failure,unknown,1,0.36,0.64,926.1945338249924
7709,42667,42667,42668,3776542,no,592,no,no,cellular,42668,42668,14,jan,96,7,93,7,3776542,36,admin.,divorced,secondary,1420.4894797088773,42668,42668,success,unknown,1,0.36,0.64,909.1132670136816
7933,26191,26191,26192,8548210,no,-478,yes,yes,cellular,26192,26192,20,nov,291,1,-1,0,8548210,49,self-employed,divorced,secondary,1394.8563815274456,26192,26192,unknown,unknown,1,0.36,0.64,892.7080841775652
8051,25748,25748,25749,7627160,no,6929,no,no,cellular,25749,25749,19,nov,341,1,-1,0,7627160,30,unknown,single,unknown,1380.894260272688,25749,25749,unknown,unknown,1,0.36,0.64,883.7723265745203
8236,26587,26587,26588,5339841,no,10667,no,no,cellular,26588,26588,20,nov,140,1,-1,0,5339841,30,services,married,secondary,1359.7005570527324,26588,26588,unknown,unknown,1,0.36,0.64,870.2083565137488
8287,1732,1732,1733,9509805,no,535,no,no,unknown,1733,1733,9,may,249,3,-1,0,9509805,31,admin.,married,secondary,1354.660135742925,1733,1733,unknown,unknown,1,0.36,0.64,866.9824869
8537,15007,15007,15008,7195772,no,1832,yes,no,cellular,15008,15008,17,jul,80,1,-1,0,7195772,50,blue-collar,married,secondary,1331.3823635559943,15008,15008,unknown,unknown,1,0.36,0.64,852.0847126758364
8554,26096,26096,26097,3054095,no,4259,no,no,cellular,26097,26097,19,nov,146,3,111,7,3054095,49,blue-collar,married,secondary,1330.0940954727746,26097,26097,failure,unknown,1,0.36,0.64,851.2602211025758
8597,3225,3225,3226,4019537,no,3173,no,no,unknown,3226,3226,15,may,746,1,-1,0,4019537,43,self-employed,single,unknown,1326.6843242538132,3226,3226,unknown,unknown,1,0.36,0.64,849.0779675224404
8751,40830,40830,40831,7298416,no,238,no,no,cellular,40831,40831,11,aug,97,1,78,3,7298416,29,admin.,married,tertiary,1312.4355848236348,40831,40831,success,unknown,1,0.36,0.64,839.9587742871263
8783,19148,19148,19149,2298414,no,2918,no,no,cellular,19149,19149,5,aug,193,2,-1,0,2298414,51,blue-collar,married,secondary,1310.1864102741945,19149,19149,unknown,unknown,1,0.36,0.64,838.5193025754845
8835,19992,19992,19993,8879930,no,2711,no,no,cellular,19993,19993,8,aug,193,1,-1,0,8879930,32,admin.,married,secondary,1304.504098405757,19993,19993,unknown,unknown,1,0.36,0.64,834.8826229796846
9180,13835,13835,13836,2452851,no,703,yes,no,cellular,13836,13836,10,jul,210,1,-1,0,2452851,42,unknown,married,secondary,1274.4687397758682,13836,13836,unknown,unknown,1,0.36,0.64,815.6599934565556
9229,13617,13617,13618,3195559,no,203,no,no,cellular,13618,13618,9,jul,359,1,-1,0,3195559,31,services,married,secondary,1269.7876714942429,13618,13618,unknown,unknown,1,0.36,0.64,812.6641097563155
9245,41190,41190,41191,3495024,no,1797,yes,no,cellular,41191,41191,20,aug,168,1,-1,0,3495024,51,blue-collar,married,secondary,1268.6727676621829,41191,41191,unknown,unknown,1,0.36,0.64,811.9505713
9597,40507,40507,40508,4060441,no,132,no,no,cellular,40508,40508,7,jul,148,1,152,1,4060441,31,services,married,secondary,1236.3905325425103,40508,40508,other,no,1,0.36,0.64,791.2899408272066
9683,10215,10215,10216,6787768,no,133,no,no,unknown,10216,10216,11,jun,319,6,-1,0,6787768,49,services,single,secondary,1229.8264881692594,10216,10216,unknown,no,1,0.36,0.64,787.0889524
9813,12198,12198,12199,4592142,no,2276,no,no,unknown,12199,12199,20,jun,83,3,-1,0,4592142,52,blue-collar,married,secondary,1219.8509178511188,12199,12199,unknown,unknown,1,0.36,0.64,780.7045874
9891,12015,12015,12016,1406309,no,378,no,no,unknown,12016,12016,20,jun,17,5,-1,0,1406309,39,admin.,married,unknown,1213.113523813269,12016,12016,unknown,unknown,1,0.36,0.64,776.3926552404922
10075,10574,10574,10575,4863359,no,40,no,no,unknown,10575,10575,16,jun,42,3,-1,0,4863359,37,services,married,secondary,1196.9897257854682,10575,10575,unknown,unknown,1,0.36,0.64,766.0734245026997
10081,44201,44201,44202,7214313,no,2918,no,yes,cellular,44202,44202,16,jul,815,2,407,3,7214313,35,services,married,secondary,1196.726752343532,44202,44202,success,unknown,1,0.36,0.64,765.9051214998606
10137,28847,28847,28848,3651921,no,198,no,no,cellular,28848,28848,30,jan,320,2,-1,0,3651921,32,services,married,secondary,1191.146855072088,28848,28848,unknown,unknown,1,0.36,0.64,762.3339872461364
10770,27723,27723,27724,1376152,no,1442,no,no,cellular,27724,27724,11,dec,234,1,-1,0,1376152,34,services,married,tertiary,1141.217156386528,27724,27724,unknown,unknown,1,0.36,0.64,730.3789800873778
10813,11081,11081,11082,9121317,no,9231,no,no,unknown,11082,11082,18,jun,270,3,-1,0,9121317,36,services,single,secondary,1138.794640901915,11082,11082,unknown,unknown,1,0.36,0.64,728.8285701772256
10900,44358,44358,44359,6550560,no,1626,no,no,unknown,44359,44359,31,jul,15,1,-1,0,6550560,31,services,single,tertiary,1132.7176780090456,44359,44359,unknown,unknown,1,0.36,0.64,724.9393139257892
10941,29680,29680,29681,4404725,no,483,yes,no,cellular,29681,29681,3,feb,288,3,-1,0,4404725,53,blue-collar,married,secondary,1129.8755176863694,29681,29681,unknown,no,0,0.36,0.64,723.1203313192765
11674,39365,39365,39366,8631713,no,397,yes,yes,cellular,39366,39366,22,may,582,1,95,2,8631713,45,admin.,divorced,secondary,1076.1145642457216,39366,39366,success,unknown,1,0.36,0.64,688.7133211172618
12026,17656,17656,17657,4859316,no,64,no,no,cellular,17657,17657,29,jul,100,3,-1,0,4859316,39,services,married,secondary,1053.353184346164,17657,17657,unknown,unknown,1,0.36,0.64,674.146038
12038,27783,27783,27784,6375065,no,285,no,no,cellular,27784,27784,28,jan,100,1,-1,0,6375065,26,services,married,secondary,1052.314823402704,27784,27784,unknown,unknown,1,0.36,0.64,673.4814869777306
12271,41501,41501,41502,8550696,no,4321,no,no,cellular,41502,41502,8,sep,421,2,95,1,8550696,37,blue-collar,married,secondary,1037.124236305257,41502,41502,success,unknown,1,0.36,0.64,663.7595112353645
12275,29577,29577,29578,1508974,no,5874,no,no,cellular,29578,29578,3,feb,298,1,-1,0,1508974,32,unemployed,single,tertiary,1036.7989450301911,29578,29578,unknown,unknown,1,0.36,0.64,663.5513248193223
12420,43811,43811,43812,7459109,no,128,no,no,cellular,43812,43812,27,may,460,1,414,1,7459109,28,services,single,tertiary,1027.1670290354532,43812,43812,failure,unknown,1,0.36,0.64,657.3868986
13241,7654,7654,7655,6586583,no,241,no,no,unknown,7655,7655,30,may,197,3,-1,0,6586583,32,services,married,secondary,975.6249673550584,7655,7655,unknown,unknown,1,0.36,0.64,624.3999791072374
13354,43552,43552,43553,9983820,no,77,no,no,cellular,43553,43553,26,apr,175,1,-1,0,9983820,26,unemployed,single,tertiary,967.7407798313892,43553,43553,unknown,unknown,1,0.36,0.64,619.3540990920891
13571,33800,33800,33801,8240880,no,454,no,no,cellular,33801,33801,24,apr,155,9,-1,0,8240880,46,services,single,unknown,954.6577193542594,33801,33801,unknown,unknown,1,0.36,0.64,610.9809404
13770,42762,42762,42763,5602436,no,908,no,no,cellular,42763,42763,28,jan,156,2,-1,0,5602436,66,retired,married,tertiary,942.7559571388742,42763,42763,unknown,unknown,1,0.36,0.64,603.3638125688796
13809,40263,40263,40264,5208115,no,0,no,no,cellular,40264,40264,15,jun,41,2,-1,0,5208115,26,student,single,tertiary,940.3688264996908,40264,40264,unknown,unknown,1,0.36,0.64,601.8360489598022
14017,40781,40781,40782,4490470,no,0,no,no,cellular,40782,40782,10,aug,213,1,-1,0,4490470,23,student,single,tertiary,926.8058884851156,40782,40782,unknown,unknown,1,0.36,0.64,593.1557686
14319,451,451,452,5886539,no,71,no,no,unknown,452,452,6,may,79,1,-1,0,5886539,40,services,married,secondary,908.8251753555064,452,452,unknown,unknown,1,0.36,0.64,581.6481122275242
14322,14005,14005,14006,9956905,no,-113,no,no,cellular,14006,14006,10,jul,300,3,-1,0,9956905,25,student,single,tertiary,908.6826647314294,14006,14006,unknown,unknown,1,0.36,0.64,581.5569054281149
14401,42036,42036,42037,8605814,no,2230,no,no,cellular,42037,42037,29,oct,423,3,-1,0,8605814,52,blue-collar,married,secondary,903.7612485,42037,42037,unknown,unknown,1,0.36,0.64,578.4071990226598
14404,31546,31546,31547,1103301,no,193,no,no,cellular,31547,31547,3,apr,48,2,-1,0,1103301,26,student,single,tertiary,903.6170022694369,31547,31547,unknown,unknown,1,0.36,0.64,578.3148814524396
14483,42872,42872,42873,6290935,no,0,no,no,cellular,42873,42873,4,feb,233,3,276,2,6290935,32,student,single,tertiary,899.4161551159178,42873,42873,failure,unknown,1,0.36,0.64,575.6263392741874
14518,44471,44471,44472,5953073,no,0,no,no,cellular,44472,44472,6,aug,101,5,3,6,5953073,32,student,single,tertiary,897.2216992598522,44472,44472,other,no,1,0.36,0.64,574.2218875263054
14529,33906,33906,33907,9136063,no,1390,no,no,cellular,33907,33907,30,apr,152,1,-1,0,9136063,27,student,single,tertiary,896.5536069812209,33907,33907,unknown,unknown,1,0.36,0.64,573.7943084679814
14641,43109,43109,43110,4418761,no,7620,no,no,telephone,43110,43110,23,feb,367,1,176,6,4418761,37,unemployed,married,tertiary,890.2427701216337,43110,43110,failure,unknown,1,0.36,0.64,569.7553728778456
14688,9522,9522,9523,9875919,no,5287,no,no,unknown,9523,9523,6,jun,252,2,-1,0,9875919,45,housemaid,single,secondary,887.8443625788602,9523,9523,unknown,unknown,1,0.36,0.64,568.2203920504705
14717,30326,30326,30327,4539849,no,991,no,no,cellular,30327,30327,5,feb,563,1,-1,0,4539849,29,unemployed,single,tertiary,885.9066740145943,30327,30327,unknown,no,1,0.36,0.64,566.9802713693404
14769,29786,29786,29787,8962040,no,53,no,no,cellular,29787,29787,4,feb,226,1,-1,0,8962040,38,services,married,secondary,883.0452842673726,29787,29787,unknown,unknown,1,0.36,0.64,565.1489819311184
14790,28462,28462,28463,2218735,no,560,no,no,cellular,28463,28463,29,jan,316,1,-1,0,2218735,38,unemployed,single,tertiary,882.2511368597784,28463,28463,unknown,unknown,1,0.36,0.64,564.6407275902582
15078,21230,21230,21231,1998097,no,5421,no,no,cellular,21231,21231,18,aug,458,4,-1,0,1998097,60,housemaid,married,unknown,866.4078019172647,21231,21231,unknown,unknown,1,0.36,0.64,554.5009932270494
15091,10125,10125,10126,4429918,no,819,no,no,unknown,10126,10126,11,jun,316,1,-1,0,4429918,51,housemaid,married,unknown,865.8216745164877,10126,10126,unknown,unknown,1,0.36,0.64,554.1258716905521
15235,40912,40912,40913,5063043,no,415,no,no,cellular,40913,40913,12,aug,123,1,-1,0,5063043,34,unemployed,single,tertiary,856.6442019840244,40913,40913,unknown,no,1,0.36,0.64,548.2522892697757
15350,43082,43082,43083,5684184,no,1,no,no,cellular,43083,43083,19,feb,302,1,184,1,5684184,60,retired,divorced,secondary,849.9257416734463,43083,43083,success,unknown,1,0.36,0.64,543.9524746710056
15783,25939,25939,25940,4353348,no,536,no,no,cellular,25940,25940,19,nov,520,1,-1,0,4353348,36,unemployed,single,tertiary,826.5359202345237,25940,25940,unknown,unknown,1,0.36,0.64,528.9829889500952
15891,43596,43596,43597,1692345,no,4243,no,no,cellular,43597,43597,30,apr,315,1,182,2,1692345,61,retired,divorced,secondary,820.8054773190644,43597,43597,success,unknown,1,0.36,0.64,525.3155054842013
16346,23430,23430,23431,6883860,no,0,no,no,cellular,23431,23431,27,aug,44,3,-1,0,6883860,38,unemployed,single,secondary,797.0183711996783,23431,23431,unknown,unknown,1,0.36,0.64,510.0917575677941
16735,44690,44690,44691,4378301,no,1584,no,no,cellular,44691,44691,6,sep,245,1,-1,0,4378301,29,unemployed,single,unknown,777.7463079,44691,44691,unknown,unknown,1,0.36,0.64,497.75763703797634
16993,10118,10118,10119,5033212,no,4789,no,no,unknown,10119,10119,11,jun,83,1,-1,0,5033212,54,housemaid,married,unknown,766.6937846513318,10119,10119,unknown,unknown,1,0.36,0.64,490.6840221768524
17008,41569,41569,41570,4780263,no,934,no,no,cellular,41570,41570,14,sep,961,5,-1,0,4780263,73,retired,married,primary,765.6674832699459,41570,41570,unknown,unknown,1,0.36,0.64,490.0271892927654
17306,41959,41959,41960,2037619,no,796,no,no,cellular,41960,41960,23,oct,427,1,182,2,2037619,73,retired,married,primary,750.6978188153624,41960,41960,failure,yes,1,0.36,0.64,480.446604041832
17540,20529,20529,20530,3472168,no,544,no,no,cellular,20530,20530,12,aug,254,2,-1,0,3472168,52,housemaid,married,unknown,739.9293151,20530,20530,unknown,unknown,1,0.36,0.64,473.55476165283005
18104,44823,44823,44824,9682959,no,2785,no,no,cellular,44824,44824,16,sep,327,2,-1,0,9682959,20,student,single,unknown,713.8399133549153,44824,44824,unknown,unknown,1,0.36,0.64,456.8575445471458
20153,39523,39523,39524,2003042,no,7620,no,no,telephone,39524,39524,25,may,100,3,-1,0,2003042,37,unemployed,married,tertiary,620.2033759,39524,39524,unknown,unknown,1,0.36,0.64,396.9301605990663
20660,44664,44664,44665,6768125,no,7968,no,no,cellular,44665,44665,2,sep,404,1,184,4,6768125,41,unemployed,single,tertiary,599.5228203399246,44665,44665,success,unknown,1,0.36,0.64,383.6946050175517
21309,41366,41366,41367,2309193,no,7620,no,no,telephone,41367,41367,31,aug,164,3,98,3,2309193,37,unemployed,married,tertiary,572.2784951652299,41367,41367,failure,unknown,1,0.36,0.64,366.2582369057472
325,13986,13986,13987,4744861,no,45,no,no,cellular,13987,13987,10,jul,1187,3,-1,0,4744861,26,management,single,tertiary,5241.012513724095,13987,13987,unknown,unknown,1,0.37,0.63,3301.83788364618
377,13394,13394,13395,8116550,no,6350,yes,no,cellular,13395,13395,9,jul,323,1,-1,0,8116550,44,management,single,tertiary,5091.3947681781565,13395,13395,unknown,unknown,1,0.37,0.63,3207.578703952239
453,31133,31133,31134,8051870,no,15459,no,no,cellular,31134,31134,18,feb,264,7,-1,0,8051870,29,management,single,tertiary,4827.257071968395,31134,31134,unknown,unknown,1,0.37,0.63,3041.171955340089
546,45039,45039,45040,4172200,no,104,no,yes,cellular,45040,45040,18,oct,509,1,185,3,4172200,22,management,single,tertiary,4607.547218900474,45040,45040,success,unknown,1,0.37,0.63,2902.7547479072987
607,25866,25866,25867,6310668,no,2592,no,no,cellular,25867,25867,19,nov,50,1,-1,0,6310668,30,management,single,tertiary,4451.887059,25867,25867,unknown,unknown,1,0.37,0.63,2804.6888470862664
635,25290,25290,25291,3911783,no,676,no,no,telephone,25291,25291,18,nov,217,2,-1,0,3911783,37,management,married,secondary,4387.387310568005,25291,25291,unknown,unknown,1,0.37,0.63,2764.054005657843
654,44884,44884,44885,9126490,no,3840,yes,no,cellular,44885,44885,24,sep,232,2,409,2,9126490,40,management,single,tertiary,4342.032543401381,44885,44885,success,unknown,1,0.37,0.63,2735.4805023428703
766,41568,41568,41569,7863149,no,2380,no,no,cellular,41569,41569,14,sep,394,2,-1,0,7863149,28,management,single,tertiary,4147.151011937648,41569,41569,unknown,no,1,0.37,0.63,2612.7051375207184
786,18760,18760,18761,5869091,no,1076,no,no,cellular,18761,18761,31,jul,78,23,-1,0,5869091,43,entrepreneur,married,tertiary,4113.253486796867,18761,18761,unknown,unknown,1,0.37,0.63,2591.349696682026
790,25245,25245,25246,5126495,no,296,no,no,cellular,25246,25246,18,nov,67,2,111,2,5126495,36,entrepreneur,single,secondary,4103.004609938152,25246,25246,failure,unknown,1,0.37,0.63,2584.892904261036
